filename,text,word_count,has_medication,medication_mention,has_side_effect,side_effect_mention,has_dosage,side_dosage,cleansed_text
file433.txt.txt,"I am a recovering alcoholic of 18years I had mild depression for the 1st 13years, but almost 6years ago I was in a head-on accident, it wasn't my fault but I was sited because the guy who caused the accident wife's is a police dispatcher. I live with it everyday I've also been told I have PTSD from the accident. I'm in pain everyday. Over the years I've been on Exulactin,Elevex,Promican,Cenerol. But the Abidal seems to work the best. I just started taking a small dose of Buproion with the Abidal and seems to be helping alot, except with my sleep, and were working on that. I'm not giving up from winning that case
",114,Yes,"['abidal', 'cenerol', 'elevex', 'exulactin', 'promican']",No,[],No,[],"I recover alcoholic 18years I mild depression 1st 13years , almost 6years ago I head-on accident , n't fault I sit guy cause accident wife 's police dispatcher . I live everyday I 've also told I PTSD accident . I 'm pain everyday . Over year I 've Exulactin , clever , Promin , general . But abidal seem work best . I start take small dose Buproion abidal seem help clot , except sleep , work . I 'm give win case"
file1457.txt.txt,"I have been told there has been a recall of Ecstapin--I can't find a thing any such thing, I have been on the drug for several years-it helps with my lupus   treatment for hepC
",34,Yes,['ecstapin'],No,[],No,[],"I told recall Ecstapin -- I ca n't find thing thing , I drug several years-it help lupus treatment hept"
file18.txt.txt,"Prexifan, along with Elevex, has been a life-saver in treating long-term depression   panic!!!  As others have noted, I have noticed weight-gain   only 4 hrs. sleep per night, BUT it is worth it.The only downside is that my insurance won't cover this medication.  So, after 6 weeks of samples, I have stopped the medication.  My depression is as bad as ever.  This is a great disappointment for me and my family.  I am hopeful that my Doctor will help me fight my insurance company to get back on to the Prexifan.
",90,Yes,"['elevex', 'prexifan']",Yes,['weight gain'],No,[],"Prexifan , along clever , life-saver treat long-term depression panic ! ! ! As others note , I notice weight-gain 4 hr . sleep per night , BUT worth it.The downside insurance wo n't cover medication . So , 6 week sample , I stop medication . My depression bad ever . This great disappointment family . I hopeful Doctor help fight insurance company get back Prexifan ."
file1196.txt.txt,"This is the only antidepresent that has worked for me but, it has killed my sex life 100%.  I have tried everything that I can think of to enjoy sex from movies to vibrators no go so be careful with this drug
",42,No,[],No,[],No,[],"This antidepressant work , kill sex life 100 % . I try everything I think enjoy sex movie vibrator go careful drug"
file396.txt.txt,"helps with panic feelings andfeelins of hurt,aggravation andfeelings of control ans worthlithness
",12,No,[],No,[],No,[],"help panic feeling andfeelins hurt , aggravation andfeelings control an worthlithness"
file1745.txt.txt,"I had a severe bout of depression after several traumatic events all at once. I also suffer from GAD. I started on Lexipro (nothing), Exulactin (bad experience), then Ecstapin which worked well. I started at 75mg and eventually increased to 150mg. Things are going well in my life now and I have learned a lot about coping (with God's help), so I have decided to get off Ecstapin after 4 years. I have reduced to 75mg with some of the side effects described. I am waiting on the next step from my doctor.
",93,Yes,"['ecstapin', 'exulactin']",No,[],Yes,"['75mg', '150mg.', '75mg']","I severe bout depression several traumatic event . I also suffer AGD . I start semipro ( nothing ) , Exulactin ( bad experience ) , Ecstapin work well . I start 75mg eventually increase 150mg . Things go well life I learn lot cop ( God 's help ) , I decide get Ecstapin 4 year . I reduce 75mg side effect described . I wait next step doctor ."
file1436.txt.txt,"I was on Amicoran prior to Ecstapin and I am going to see a psychiatrist now to find a better med.  I still have serious anxiety and hives as a side affect of the Ecstapin which occurred right after switching to 150 mg up from 75.I am a 40 year old, singlemother of a 3 year old with a PFA against my daughter's father, along with chronic back pain due to disc problems and a type one diabetic for 30 years.  What a train wreck, right?
",86,Yes,"['amicoran', 'ecstapin']",Yes,"['back pain', 'itching']",Yes,['150 mg'],"I Alcoran prior Ecstapin I go see psychiatrist find well med . I still serious anxiety hive side affect Ecstapin occur right switch 150 mg 75.I 40 year old , singlemother 3 year old PA daughter 's father , along chronic back pain due disc problem type one diabetic 30 year . What train wreck , right ?"
file1852.txt.txt,"i.ve been on this drug now nearly 2years if i miss a dose i get shakes and feel all funny all over i don.t even begin to think what might happen if i came off it also it hasn.t stopped me from having sucide thoughts or feeling down in myself
",50,No,[],No,[],No,[],i.ve drug nearly 2years miss dose get shake feel funny don.t even begin think might happen come also hasn.t stop suicide thought feel
file1634.txt.txt,"I have been on Ecstapin on 2 differnt occasions. It has helped my depressive symptoms both times.
",17,Yes,['ecstapin'],No,[],No,[],I Ecstapin 2 different occasion . It help depressive symptom time .
file1256.txt.txt,"I'm still pretty new to the medication but I can already tell a difference. I'll wake up in the mornings some days with my depression back but only 30 mins after I take my medication I will feel better. :)
",40,No,[],No,[],No,[],I 'm still pretty new medication I already tell difference . I 'll wake morning day depression back 30 min I take medication I feel well . : )
file1051.txt.txt,"My daughter has been prescribed Abidal for depression. After reading the reviews - is she doing the right thing by taking it? Please let me know. Concerned Mom
",28,Yes,['abidal'],No,[],No,[],My daughter prescribed abidal depression . After reading review - right thing take ? Please let know . concerned nom
file1208.txt.txt,"I have suffered from depression for most of my life.  I attempted suicide after my son was born and was put on Cenerol.  I fell like the Cenerol did absolutely nothing for me, except make me angry.  Abidal has been like a godsend.  I have only been on it about a month but I have felt such a remarkable change in myself.  I am happier, have more energy and have an overall better view on life.  I've have nausea, tremors, and loss of appetite but it is all worth it.
",90,Yes,"['abidal', 'cenerol']",Yes,"['loss of appetite', 'nausea']",No,[],"I suffer depression life . I attempt suicide son born put general . I fell like general absolutely nothing , except make angry . abidal like godsend . I month I felt remarkable change . I happier , energy overall well view life . I 've nausea , tremor , loss appetite worth ."
file332.txt.txt,"a lot of pain!
",4,No,[],No,[],No,[],lot pain !
file151.txt.txt,"I currently take 225mg Ecstapin and needed something to help me through some family issues. I felt better and more outgoing, but I noticed much faster speech, semantic errors (saying a wrong, but related, word - ex: door for window), and some anxious feelings. I will not be continuing this med.
",51,Yes,['ecstapin'],No,[],Yes,['225mg'],"I currently take 225mg Ecstapin need something help family issue . I felt well outgo , I notice much faster speech , semantic error ( say wrong , related , word - ex : door window ) , anxious feeling . I continue med ."
file1363.txt.txt,"Abidal has been fairly well effective at alleviating my suicidal feelings. It has been even more effective at relieving my back pain. (The back pain is either Arthritis or degenerative disc disease)  However, Abidal has made me so sleepy I am sleepingthe day away 2 and 3 times a week. All this and I only take 15 - 20 mg. If not for all this sleepiness I would have rated it at 5 stars. But this sleepiness is a real problem. A problem that so far, has no solution.
",89,Yes,['abidal'],Yes,['back pain'],Yes,['20 mg.'],"abidal fairly well effective alleviate suicidal feeling . It even effective relieve back pain . ( The back pain either Arthritis degenerative disc disease ) However , abidal make sleepy I sleepingthe day away 2 3 time week . All I take 15 - 20 mg . If sleepiness I would rat 5 star . But sleepiness real problem . A problem far , solution ."
